-72.81181,43.68923,423.5
-72.81178,43.68945,420.1
-72.81178,43.68966,419.3
-72.81184,43.69009,416.9
-72.81195,43.69042,415.6
-72.8121,43.69067,415.3
-72.81224,43.69083,415.1
-72.8124,43.69097,414.9
-72.812389,43.69097,414.9
-72.8131,43.69149,414.8
-72.81331,43.69167,414.7
-72.813509,43.69188,411.2
-72.81364,43.69207,410.3
-72.813999,43.69278,410.4
-72.81417,43.69318,410.6
-72.81429,43.69368,411.5
-72.81432,43.69401,411.6
-72.81431,43.694629,410.6
-72.81424,43.69521,409.8
-72.81382,43.69677,409.9
-72.81377,43.69727,412.0
-72.8138,43.69762,413.0
-72.81394,43.69795,413.7
-72.8141,43.69817,414.1
-72.81431,43.69837,415.6
-72.81455,43.69854,416.0
-72.81537,43.69896,416.4
-72.81563,43.69911,416.8
-72.81587,43.69928,417.1
-72.81608,43.69948,417.4
-72.81698,43.70042,417.0
-72.81726,43.70065,417.1
-72.81758,43.70082,416.9
-72.81814,43.70102,416.2
-72.81882,43.70111,415.0
-72.820179,43.70142,413.1
-72.82074,43.701569,410.6
-72.821,43.70168,409.0
-72.82126,43.70182,406.9
-72.8215,43.70198,405.9
-72.82166,43.70212,405.0
-72.82185,43.70233,404.7
-72.821969,43.702509,404.8
-72.82352,43.7053,380.9
-72.824,43.70611,380.8
-72.8242,43.70641,381.1
-72.82422,43.70644,381.0
-72.82477,43.70716,376.8
-72.82505,43.70761,372.7
-72.82571,43.70879,368.2
-72.8259,43.70918,368.6
-72.825999,43.70946,368.6
-72.82606,43.70966,368.5
-72.82622,43.71051,362.6
-72.8263,43.71108,362.4
-72.82633,43.71224,357.4
-72.8269,43.71397,355.5
-72.82699,43.71439,355.6
-72.82701,43.71468,353.2
-72.82701,43.71497,351.9
-72.826939,43.7154,351.2
-72.82686,43.71568,350.3
-72.82677,43.71587,349.9
-72.82652,43.71624,346.1
-72.82606,43.7168,344.9
-72.82563,43.7172,343.3
-72.824789,43.71774,339.7
-72.82461,43.71788,339.4
-72.82429,43.71817,338.9
-72.82387,43.71885,337.6
-72.82359,43.71917,337.7
-72.82323,43.71952,336.0
